id,type,tag_hex
enron_014785,text,811ea00e51a89572ed589e87b4c9e7e5f9cc132b8a5964e64f0be611c1fa68c6
enron_015336,text,3c017eb4bdf4468f999b51b322df0f1270876b2da7712e462ff9d70e9b98dc84
enron_015447,text,9b52f90894e164cf2b51263697b0542e4afc3aa298e5fdaf95f11dabf6e2723c
enron_015560,text,6a4c7c98ca8b586574210d51428303cff1cd905bd2e24967ba20babe5337ebf2
enron_015587,text,cf66d20c917d7445075b80160da3d12e6dcbbabfab5df583eff01c63d6e17758
enron_015970,text,7810d7d72b63bfa6bacfbf96b84cf6a7a24610e35bdadab5d2c962cd308a1ab1
enron_016015,text,b28064e402d68ae789ee637956ffb530ad06def164b6ae1233b6c8558f1c8d97
enron_017434,text,f2dda5f185a826840e53134a673012e2d7e01ce13c31c945be34cb329590a15d
enron_017981,text,44ff1d5083c43d575d8c1a43faaeef6b366ee59a86d7d8097f4b9cad24c470f9
enron_018025,text,c696aa4cc8cfec6b683a3154b2af253441b70aaf9df399fd94e4052b88c57baa
enron_018728,text,359d86526b092986b96e085bdd224db6384279efefefd1713e3e81a5390dfb8f
enron_018983,text,e01a05084fee3950f1af41971e6659c0ab28faf633766d345353c3b44b1640c8
enron_019126,text,8ba11ece8a1fa38dfbbc1141aecc4c8bb6a7d0e5a61d5f07a8ad219b5f1e6ea3
enron_019329,text,db9f6ff7f9db9ebcf5e12a96e59bee6db73f606f7d7f96973e3f6bdf7bb64dab
enron_019601,text,1c11e6c7de2e3736ffbd79eebe93b20d02a64df2badd31ebe38b07f6afcd2733
enron_019730,text,6d7e39ab7ec6b8773d33fe8b1fa5edfbd552996d51522a895c447a24b36f1260
enron_019812,text,62fa62edd13ab7f7ee080f563fbcedc0b796a79a6f161f21bbd4a55e645741f6
enron_020504,text,6488fee87136c03eb8385e8baa24b542658c6cbfda168b974ab9570c0169674f
enron_021407,text,db6d8e68127e071906a66e1b7cd8153979b9c09213def1c2b61707b2dd1b5d93
enron_021674,text,d7c33db826fb9bfe977efd2f1c4ef7d5cbf7df56ee97a9d13abf0e630dae734b
enron_021770,text,baa154208d167235457fc25e01fda56e48fa9a78fbdca3c32b31ee55cd2bc195
enron_023115,text,5097431963570c056677c22806517fe4d138aef3cbd65a8d208e741c45d62e41
enron_023180,text,63b2777e1306831e722cce3cbf0cd134604ed92f2987757dcd593c80cd590880
enron_024197,text,e37e171b65f6506e5cba831873e9ade7bdb6e78e9ffd47f1672fdeff87fdeaae
enron_024211,text,3bd877350b4de502cd207883a6b7db12bfc89cf0603c3c232ba4b190aaf06a97
enron_024219,text,2fcd1a11d8c65724ea58bfbf3d438194cedd1deaee5d6670087f1e6e37d3a092
enron_024828,text,81f896dde8aa88173bebd3199b163c5d2de3b51d9ed1b41b7a36efdf479bcc75
enron_024894,text,5b5cbef293dd5309c13f2f95ed96256ada0bc5257470f7a3f962653142590044
enron_025587,text,9b760130317523b0082666e664c78cb7509c9f2372638e61ea5b7ba968c69af3
enron_026236,text,898f355581c03a04bf1b55712a765d53dbc67abe9d3cb5a83432532609d2d841
enron_026253,text,f42f3176aa86a28c57296744ffea5f758cec78f657825feb6e3dbed6341c47e5
enron_026489,text,e0fcb4eb0029c6f1a306bea14bc9a592d2dff9e5bc6fe3bcaf8c4e63dbb7e8a2
enron_026832,text,65fb560b39228896d9dd3b5d03f6e085708718f4b5da49b4ead9dd554354a702
enron_027446,text,a1e7315593c682381c2e1191133276ffbc6a5c0b74532a605b6b1241adbdc2e2
enron_027591,text,29fd3dbaded0def2d26a823946e937dbb357582f330cdb2b16ea58cde7681b52
enron_027715,text,09104ef2fda3ee709bbb152e8b9d561488b3d13b009960124fe8c8818010e1ac
enron_030367,text,bd8d610929f876b1dbf35672fdf910fe44c1d0b35ab6dd55268b4dec181f0ece
enron_030477,text,980fe3f36d9d66618bb0fdf2536c14af6a8ab5f4e181841636b5f0f6dead77c4
enron_032143,text,d7722ddd91d5f6e923832778c9a7afc13b074b68113524ba091b1e9654d322da
enron_032727,text,205f67ab200804195b8e56d5f09a70111327e3f2757613bb4f0abee2bbc09d06
enron_033419,text,014909f26358668084f9d22080bb96f27f0ca688e809f86b8efb9cc677326788
enron_034210,text,e0400acab6a25860f5d78e1ba749c96272af9e8363a7b115cf994b5dd0419e4f
enron_034218,text,27be735d85bdd234d7dea5263fecd3dbafbc3f052656593c6efc97033565e215
enron_037661,text,6e406e1e07ffacf9d67cd1f9bf7667faa15b66e7c8c6edd50a2e9afedaf63e59
enron_038523,text,9b52f90894e074cd2a51867694b055264afc2aaa9965f5af9df11daff2e2723a
enron_038700,text,81210e63dd7a909b27952cba80e770ce4264c4898ea335b2bb0bd4e8731f1a10
enron_038976,text,53d3cfb57a155f6e0e2e6b9bde1f6d9b9776396d22eff5dc976d3f45eb3ec19f
enron_039356,text,fff15530458ba28d7a3cfe272b15dd8ef047cd1a2715d696cbe7aadb7ac95430
enron_040323,text,8b2ef7d18d2e97e5d8c2d511f00e1cd02afff6e6705be70d72bb22f9347ca692
enron_040964,text,1aca916e39fdd2db92199b0d75ffa5e04ce0ec98a0d503b8c06e321e0dc7e2a2
enron_042986,text,f6c605b892de2ebbcaee1da013d133088d011e3371b165d5ffb61b169955d4d7
enron_043173,text,63f0e1cdda7e0cc94299ef93aafd7bbe45cbb75469844f05fd571fae8159f4c4
enron_043431,text,e8922bd70af0ebd5922b3078bedd5fa2f2803df392865b35fac67df5a83ff186
enron_043844,text,f28183664f6a6cb0c9076df37a9c2f837747842d86ef53e2db210f2561429a3b
enron_044005,text,cb29d006d4d448f8624f58811370a7f3865662a598c009e474dc92acb133f0bc
enron_044074,text,203300780aa6f11a14a63ed2759377ae5ed1abbcaeb456c4d40173fa42673df9
enron_044735,text,55ce97a23f82dbfe44ded946af78a67e0ec1b6d14511f8a61420b15cd2627fbf
enron_045617,text,46bfca9c9c85b31a9b3f24ff9b7bf9d2ddefc56c9886e3e78816e29266a3c907
enron_045734,text,4decb8c932469906a2bd8b8af017f21c7331d0fe5f00f6ca9d6bff6d4caceb07
enron_046194,text,6326f6f8c2361f6c575d99a0350151937551d98aec3a3fcb7fee16787f0e5e0d
enron_047326,text,9635f16fb00b000ea9e7dc5cf703a8a69594418486b47e0ceb3617003bdd9b04
enron_048499,text,c184b3e5ec48aa4cfb71c1b05b65ef04f46706a799bd8f27dcbe606362907066
enron_048741,text,f39b5e51ed96e457aaf1a3a93946da144cf1a675c097cb0428eb7857ea7ef71e
enron_049026,text,b613e9b71d6dedd63dffc37f1acade38fcbb425c7241f41938a6f1442ad7657f
enron_049397,text,c29e86e9b0b9ffc469f23770c64989f424d32b82e9a4437a11948de381526ff8
enron_049548,text,4961ca1f9b2bb6f656d8287dfa4be6dbd49d7e5df366abbaeb13167fcca3974a
enron_049788,text,a4f8ed126efbbcabf7b93fc3f871853329287534521457b343f142149050cfd2
enron_051236,text,736565309b680907416c072aa879460b58737a000020d838d896c044a48dc5f5
enron_051268,text,36d321784dd7b972d5aa3dd3651efaf730999b7a3b375447cd02f1e94377492b
enron_051423,text,36b99c13bf25554615166ff94deadfdf70d487ab30636968b4ffa6aa42a7644a
enron_051499,text,21249a63e2fa2f86cefd662a551ae9d92676bef953833ef820431fbcc54424f0
