id,type,tag_hex
enron_004082,text,96908caecae61eae44bfbd4423b37a347cb5692dd8d3fe4e930a73576b345592
enron_004266,text,95edd47f9ce94679386463ae0c61299ab30d49b4de4f4fdcd68ea2b8e660f045
enron_004285,text,131f5387099ff6cdd1414bb9634a1a7c231a55005fc038e3c083a87fb2924374
enron_004319,text,5a4fc96958262c3c7ece329fb9ed7ebc9f52685bcdc137bc8f7fd7f789819a72
enron_004399,text,4bba0504e8c01161cc5d344fa0c49e32d99e60b1b61f3d46fcaebd042e67bfa4
enron_004409,text,71566f653fc0c209f3ea7b6ac5780e5cf7d5dddd45e441dc0a3e111de8e49fd6
enron_004416,text,0d2f05243d7134193ab7d8257fd537b4eedef86a97b4fd39dfbdc85655998b1d
enron_004501,text,a7dafd3d63c23e2e26b4be0383e2e539cf75f2d723bdd8016c71f28efdebe84b
enron_004503,text,b8e287926eab772c453d9a6ebe3e2a9bbeaa617db00cfda2df9d7bf69518d365
enron_004558,text,c9bbfdb18f8483fd0129d008cffef3fcbc99cff47cda7dbdb87f5be3f0fa84f8
enron_004626,text,5f0284a4eb9f4d496187b898ea2e96f490ed0a964b0f6233f470ad42c98df74f
enron_004629,text,37fbd4829e0d0e7308a847ae53b1493d070bc1a9ab0dbe91add14baba925049b
enron_004768,text,81045a8c2a2070d08e082e77fd209de1e3d1699b3d6df8708cdc5c60a2167fa8
enron_004820,text,a8da4de8921d3fc3bc2b40ffa2cb912b753414bb4325de46ff5760c7792c9328
enron_004915,text,5f9e8bebea8bb38fc87c305494f2dac8981cc1a9a0b8c3c9a7ce64276717d285
enron_005066,text,edc9209f695a1ef603d31a8fd818f56db486559cd1e70fd0723cdaab759eafd1
enron_005104,text,1e37db44fe5b4ddb4b02deea7c9260d9a7fff13af0bc5e5f50dd964bfc47eaa0
enron_005207,text,e5f7d1b12036fcb0ee76f27ae3a7403b6cd1e99cad180ab7976df63333d209bb
enron_005284,text,42be2ba0cd71053be3f17e87f078958eb15ab0809967e61b31a31e234f2f3a51
enron_005318,text,6408e3875cb44b8ac3740365d28ca5a76bee701eda75c44e544f0fb67776d104
enron_005350,text,b746ad9f77d19d557fcb3accc51646e3d5fa69352c74c4f959866a72dfedb187
enron_005393,text,b790b81f9c133057d7f1882be8520c39f7995c460ac00d99dd7d896914853b6b
enron_005395,text,c1a76b86982c4a01ff85a76da1c9feef4333c1bb1686ec66d5ac3e4a3034bc7d
enron_005402,text,f99e6ad8c170c6e2a7bc9fdf966c1924573453c6bbc00a73cff720b6e5f7a7cb
enron_005420,text,97a4dea8dd9fdd732f303a3184f4205e849599501375f70a89ab53f0826b8b29
enron_005452,text,f56bfbc65b64d921a31eab792371f10fb8f1574d9a704b3b9ba7dc3c6a118e9a
enron_005457,text,bf446e771be8d49f537802208bb6cc6f24f8c0f30de8aadd1d9e78fe1828e159
enron_005530,text,75fe9a5c908f34729b7081960c2315bf68cf69636e2c094515c788d60cc1c426
enron_005539,text,25d0e036fcc2c20861a5ba89782cc9bceede20eddce1f43b3da3de6ca4687a05
enron_005563,text,dfb35fdf7abeb377ef21895fdfe6ee363b7aeced1dbb7f53be71b13f2fdf359a
enron_005587,text,0155a71b5fce7823d4d99c36e9b908dd73122079cadae44cc575ebcbdc3ed82f
enron_005632,text,b782403c65fbc25001abc77bfca66343e3356a4dfe18e6d671c2e62dab1b4fc9
enron_005636,text,575513e8739a66426eec8a22305be162489ffb55a39c627a58fb0569c3838aa0
enron_005743,text,75a7f9eadfccbb577d6e16e67fef5275fdd732fab666fcebf567cf1a8bfa3763
enron_005787,text,f4add4e7d186b9c2dd231913fe89af50fb5726f52a5fba575f725f15a3886db1
enron_005880,text,c07fad7b2a3755d9d3971cad762d9b2668c9cdf4da02c608a7c50a99af46e40e
enron_005922,text,ddb2dcedfd57ffed3e45bdccf8fde8633816b7def4df8b934c8999bff9f1bf96
enron_005965,text,f87b2e1112efd9ef7e4873bf9b2e71396f8ce4a699f11fd7d257509e7741cf88
enron_006008,text,1e5fa55d04e66827c4381807e8a21efee3cfb7a0126f6de45d1288ab5d5322d3
enron_006107,text,ebe583e0409db6880dc26441be4912f02eef9c5f719bdec5447eb8b7790aba6b
enron_006321,text,77d08038b4cc47c6229a76172c31c1c168c913633608643932294a5477e7c555
enron_006348,text,109db7912e372ad67a9cdd613cad54e96071e9978116b411f27bfef53ae1dcd9
enron_006350,text,4a1f19532f3351b4fbafa4ef26eee8f7c34fd6b7b4df0661b44bdff798a135c8
enron_006351,text,40993a27e4d67b43cf6b2577550dffeb656f6e8f356a0a97e90479d73dc28f92
enron_006389,text,02bc7f691a79f914a6a17c47fb0d2aced6004ce303b0835fc8a6ddd26d864fb4
enron_006400,text,e4b71dcf6676ef275d7ea137b351aed26bdc1eeefab1f7dee1ac07f639997ed4
enron_006470,text,a3edf79a7ad22e90d9363f09e7feb4c349d05be0208b2259937b268f159ba21a
enron_006498,text,1104501e39b01aff31cec7dd2d59c79b4a928aafed06b86297c27e3fafbbd8bb
enron_006520,text,87843eb0c40ab43ffa7830793951dc5a7be604df4ead86d0d6d866405f35ce9d
enron_006540,text,9b078181906e31d7ae06cfd827e50e45477fa898ef94737725f51ec82c0d4acb
enron_006545,text,6477252eb881c70af0fb1b4bdeb58591f1f06104c0c363b4be07ff2081c78751
enron_006581,text,a4906497b984adbe73565947dc6cf4fee2278347517067716e0dc2cb4585ee2c
enron_006667,text,520329a7c3af35a1a812f5e44440a182f2e328388f3e3134ddcefe6d42be664e
enron_006745,text,66385436c5d5e398a2405ba98951f29feeabb6ee82bc29d72938d04f7ced0f96
enron_006816,text,727829a1a39a3c3a8a32c04c11393d9fa5d6bd4cd207bf7df0db822728a01836
enron_006851,text,26b07d2699a8eaa3dfe3a2470237b77a0d7129cb22c5dc9c5a7062b00c4feffa
enron_006911,text,911268379df8367767015c19b90ed6a3893ba2f59f9389112d7cce42dbb4ed7c
enron_006918,text,461317ebfb6577d4c0ebe3adc38ef64f86d1cb5fa3b65d39a04563ce15be71e9
enron_006937,text,609557da849f1630d9ef7afbe6081fc5506d671a74877d4669740ebd06627bee
enron_006938,text,4ea0923ed6e69157c348749d238fc5c3fb3ab0030fa01ae8f6bc3a73aca6a457
enron_006982,text,9aff28fc59d52b1417235807df7655d5f491e64fe6c828d7053538fa69ebb2f7
enron_006994,text,698316934d673e107fa572c51305229787b7a92ac221fcd5c086d88c9140c089
enron_007044,text,246efe270bffaaae9c02004b71eda6a1eed94db8531918567225b0bcec76ff16
enron_007172,text,8744c067c3ee0bc71a91ec97be8c07db39ed7a6a73168379d6161b6e149667c5
enron_007173,text,66df14a988b86d9da770f5fa34679648282e35f27d8fe57732da9445d6596095
enron_007254,text,5528a3a50c8ad734cb8a4f6eaf93e748c89cfcb04fd16125df3b5f7109edf513
enron_007298,text,50991a2de0a87ad5516a6e975d61d7c2686e66a5656b0a934204fbd12dd0c790
enron_007312,text,922b646588aacbf3d7fd7ed9ddf049dd02a385537eadf68b097d8e624e49a90e
enron_007359,text,0f5c429483b5b41c2b8a65e8dff45977efc73e307248382d9f5435f5ed0d50d4
enron_007435,text,6691332a4b70652de529a60abfe8f923edd2284d0058df04a9ac2a3748782234
enron_007458,text,7ca177ffed47cafee9ec158dfcec855c5df16d32d76ae0d68c19e71f6cab60c7
enron_007496,text,f28183664f6a6cb0c9076df37a9c2f837747842d86ef53e2db210f2561429a3b
enron_007575,text,bf29e67637eee5f618b2e4ea8e3efd35f4e100f8cd5ce680cc97e92b361c413c
enron_007703,text,293ee3a5daee2e6ff354621d879ff3d4bafe6e2e597dc517f2f4df26e4cd7b80
enron_007749,text,fb41b840464c478462923c1739a3448228bc19e11e57367242390a75627285d0
enron_007927,text,c07fad7b2a3755d9d3971cad762d9b2668c9cdf4da02c608a7c50a99af46e40e
enron_007960,text,46ee955890782ef10fbcf2514c8de8628119a359edb8aee4e3d12fc76dd6b9db
enron_008050,text,31b40cc3e360bacf6b925b647da5dcb85dc21fbfb59a5d55588b51e4c0682e89
enron_008113,text,77d5e6cdf24b4346cbf6dffe97f8d9d575e3d6a83b99e2a4774a26207572f465
enron_008207,text,6a0eb673757efc9e75e2217902a78d7b981521a23f71dc74e119e7a9344b4ac8
enron_008219,text,2d74871183df6bb1428fc46f60eeb4df1f14fb0936e3dc2a69a10540987afef1
enron_008245,text,f45114963ff524001325e4d1676db4f6e4bab7e2ed36bc668a5de72dd46ce48a
enron_008283,text,b087ada0dd5afdbdc231fa0583020db29bbd78e6d9b94dc98e04bc696d6a3982
enron_008325,text,fb73b818960156cd62d39276aa89c4ecaafc0ada9805b5a60ce109eb72e26278
enron_008333,text,d970d966b85df45bd7900658d760f22eed3e673ba9a48daa303e15f8f8bbf3cc
enron_008360,text,4eb566b4870d655fa51bc4d618f2897b6642ed666fc239508a76e66d2e5e3211
enron_008425,text,91a67dc786e78a250300946338ff6f507f95674055a3cbdade2aee8ff806d76a
enron_008641,text,0f27f4ea13f67b4daadced63e96c2cc8d19bce67d83f9d7c35aebc6f56f0ac43
enron_008669,text,87b2fce957877f11ebd57f53fb766e49b1bbce65dc7fcefc3dafbc5dfcd4ec0b
enron_008692,text,1fa5b91271a19dc9a81c8d1a223479185962d9475534e93bac2234077647deab
enron_008703,text,9671f1a4f835d0e7a781e6305427351e5e2971abf4b6b6d21756e129bbb20641
enron_008727,text,7eb3bd9894a06075ef4596a3a6b4560fe23c7fdbbccbfd5b99340720f6d2f2e8
enron_008884,text,a256e70880a4b84c1f4581433ef4461901ef791ffe69bf2d85d0bc2c44b1b6a0
enron_008887,text,99258bd8e6e6b038b25560e519f084b4a8694575c8c97fdc03fa0d835c7bc3ac
enron_008888,text,9b53900890a0d4c9afd186339eb8152e48fc21b3f9e5fdbd8cf11f21f3e3f628
enron_008916,text,de8ae28874b5c8dca9ad017d91f61e3b818db1171a2da92f7b483d891deab080
enron_009024,text,6c2ac6998fadc2ade78d0c09494e56717271c56f76a3e5be4a5db9385f42fb8d
enron_009039,text,c7286ad3a8a4d40c3984427359e086bad22171d2dc6b1d331df01d257de4e3a1
enron_009106,text,9e9204a4b70cdf0d73b37d973cf2041c95dfe612d408ca97a800f895bec6fe32
enron_009185,text,25c116191bfd1138f8305b08a099c730bee86af6e80f75aef63f0a8386c55ec2
enron_009214,text,e5fb9641b2c1638f6b2a58f636f5e5ecb45685f0e862ace47d220196ef1ddd3b
enron_009262,text,718ad5290fcdea6e1795b5646bd8ba241a5fe4e26fe6c302763127c2bf608739
enron_009306,text,13ae2bc6bcfc36ee54a68dab7950c2dff5feeb98b940b4536bcaaa72587fb82e
enron_009358,text,d2048d7a69772fcb82073788e7a309035d735014e7ef4d7e8a06a30ee49f0ef6
enron_009503,text,f1a7af4f68f04554d2b83f8562ef82d75bebc0dd965f67ffbfb25c661dfcc7be
enron_009557,text,7a5ae5fc9dd3fde7eca4fdaf77378b2fedff2dec229c557dca659256999b121b
enron_009562,text,f090e62fe50f0af5045aba51fc8d9f80c76a1af6359cf9ad9d42a839f0d53e36
enron_009564,text,1be01cad03bd6359c89482da555c86de1a4f07aefbd465992a92fc8e0eb6d997
enron_009649,text,00622170af6b941f2e32e3bfbbf3344d7021d3801dbe0299d60e3200511d1400
enron_009655,text,0c6499642ab38fccb818e5def89d22bc7c314f877fbcbf114c1733e3f91198f1
enron_009676,text,6ca49d22b7bbde0c0c122592b7e42d257869cbd605deff5d07df33e86805dcdd
enron_009709,text,4c92f0ae9e97e40f485e41e23e2ce16fe65c42dffb2c13519b1e04cce7eb0c65
enron_009788,text,c1c4adea617a327b8e01088c7a8c231091af5b35380a1bbf3c009e386e23a347
enron_009936,text,bd631875391d2f75e2aa41d0a6b911b9eb2eb657ceef48378ddcaf6d9d89d6d8
enron_009948,text,dd32b76bfa4a06a5cafc03973aac08b6fe70b058a9ffe992fbee2069be789bfa
enron_009983,text,cb022d6c6ac530ef3ff1a48694a0542fe3deba9ce0b5498e4ea65a6b3ba0f725
enron_010027,text,d7c7e99ba20a390d6dd5cbef370b16ecb22471bf946e3be858d33a8b68c42fa0
enron_010045,text,3419b9fa6c53fefbecb9d4f2f2f304e29f67fdee7c8ec47ef4334d2911710e59
enron_010181,text,8514149c216ef6cc7bbbfcb7d491663468e93db2ff5e9f6a2b511af1a2ff6ba3
enron_010278,text,af7881176f3353c4b18d3588eb303e59449cf8744f543587d2bf81b74a1ecf9e
enron_010288,text,86553ceb9b424e75f26868a10723c32ff78f20cf6e62d9dcf71ae83fd743aa9b
enron_010339,text,9a725b1ac5e9f4e509d1c56e96b2d50e4afc7bbb09e5f98f8df19929f2625218
enron_010348,text,2f076aa67a71caf7e5bf2ab34f320550dba49dabcb1b754ebb2da31592f8dbc6
enron_010437,text,c01b6919a4c4bed5eb318c7eb861799666e12baab9773bc35de1bcb3f7ee346e
enron_010461,text,23a5b87658e95198337f981d5a270670494ae477b77dbd1198a576e6d1f68d7d
enron_010478,text,176b5088d4e872cc2351467292b165a809787af283c7f5e6b9f11b22f2e076f8
enron_010594,text,f1b38d4235e5d5ec38dd7042d96c595bf43c89aaf15bf32504e20cbef6dd702b
enron_010596,text,03dd78af2fb4b483906bebf58384104bf13462da19b06e253584d4b00a65ca7f
enron_010629,text,37b25dfd52943a951f8bad2a582d1cf8685a565fd409624ad196ab607d2afcb7
enron_010630,text,4ab098d078faf660163d1f58516017b66dc269409b47467ff26885f7642791e0
enron_010697,text,9732f98674f92ecdef7804e5b6a0750a2ea0f2afc1ede98585619db995a07a13
enron_010731,text,8f28eeda35aba235442b5c725193264811d49a123883f048d4372df37ad26a88
enron_010734,text,1ed0bd0492cfc830b30d6eeabf4791f270b9a0df8b71387c311805f462db4af5
enron_010781,text,98335600286454cc3a3ca7578f21957e3e6c2e3ad431bcdf13de2a8bf282ade0
enron_010865,text,b131af44a0631a8c30f1fda3b6f90ca606c7798146551d6092557da581ce2572
enron_010908,text,95b975c82dc76f8439f2732d14a18c9f80f649e2bd5cce746ffe9ff303d33e70
enron_010937,text,8124fa4a85822c6c7f544068a7208c43f7622f62b471b727db9f1db338f68b6a
enron_010955,text,a6a2cd62af7f850e2c98e19a73c82948782bd9c1277cffd0475a77ccfd04ee4d
enron_010978,text,00eb751fde61665f972e8d2578eff3e9e52ff42b6de1fefb55e1eb320f774ab8
enron_011001,text,0170fe3f9d614e5e73fabf62bced2df7abfe9ee3133d954b7e6763e5f15dfefc
enron_011058,text,b4a93ebeb3cd96f3c93629d3024a6dcdbaf4da5fd928f5a2ed1c9fcc9121eb2e
enron_011122,text,7e36a09ff5eeef7b39bf7bb3bf9f36bb9f77ddf7bffef79b75fe49fefffb3ddf
enron_011224,text,8bc2d72e60c736d6172704808a74a0d2465ba07d87d8ce34ab751e1a95fe8f25
enron_011359,text,d2ae8578a92cab836da8d7def4ade976e4d26dd6ec54aa415db6ade3509c2918
enron_011369,text,9bde97f8b1aad0a95b38ffb2e99b9b763ed03ddfe4d45f2f577bd5570c1db9b1
enron_011426,text,ceae87497a1aacc821d8d7188c2d8a3e8de02d94f854eb63dd8c0db3a910796e
enron_011476,text,da1a29b60efa14a298c05f9f91a33b5529cc2fdbf8aa400070cad48135a766c4
enron_011536,text,6cf3b29c1bff62be07b271d1915b4cbd4cb94d13be576f6d9b7e3fd39ce5837c
enron_011550,text,32f5fd1e7efbc8768c341b6b32fdd66b22b3094e46dcfcc94318ec6d1ca3c63e
enron_011717,text,f6a7877d2abc6185afced7b12a05ebecc0ea09d698c4130305d0a5f30d91b5dd
enron_011727,text,ddaf07e8b8282dc01cd6c391a82dcc2e42c22dc2d1f42b60042daff3801039dc
enron_011750,text,342267974a97f0a22660d233625a5ba7957cfef4b6d7ed2ed34d7c901c126417
enron_011829,text,e82628a9b2dff50e0c0065fb33b5b80cf8259fd1212f3f69259e7b80fd15fa75
enron_011904,text,05e973f547d5be5fdc193163ba9e03bbdaf6637566c9b65d9d241b9358ca77d8
enron_011973,text,4f1ad7387fcbf796121087a0198466cf2ea58f1cd166d9f32283b1af79313785
enron_011987,text,277a4c7822a2bb3b356f5ae881c93c6adb2bea602b045554abe4aa94a7b31611
enron_012017,text,7df70d5a6032448aa9590e9bf247be8b1c794fa19d547d174ad55ae0c306f30b
enron_012087,text,e57bc3149acaa11a4cdd0f11961ddfc95d64f6a6e9afc4d9cb7372eb9215cec4
enron_012117,text,46ad1b75cc4c6c23c3fe4bafa2d939213479cfb47d4198197c7f8bcc5c580425
enron_012215,text,d31f1c865af9a5ecd6abb4463ac0027ec13ec0e72b0a973359167b385a74f6d7
enron_012293,text,34ea6b8fc8d76ad392b896c166f00f4272b34909f03d9cbefaef991751511374
enron_012344,text,11904b019baac5874f91ac36c60cad884b2a3a9ae1d4e8ebd0d2e9ef33c6c36c
enron_012360,text,2febbc77286034f818b400bc676b58f19c8321a9bbb058af5b288673d6341a06
enron_012395,text,586c5f33ebdebfff7160c5d15bc7bf9ea37d0e9d6a767bd3ee0fd44bb3a7f4a7
enron_012501,text,7c99707bb14c92fd6a478313a2c4688183c3da00ca5f006ca3d1ea93bbcff68b
enron_012547,text,a820da6accd30a3d5517f05af4f579253a73688518223b8baa3fa3bae3d7a412
enron_012591,text,cb8c36723597bc7d06f97c3ecc13ada9f9be0b9fdc1280ac773de361f0b7d102
enron_012596,text,fbbdd7df4193ef4cd31b8ddbe7bc2d57f4cff7fd1362939dd3df0efbd69ee0db
enron_012745,text,c2ec247d18257537ab831b9a16e1d42ed74fc35a04e650ddd18eaea9d78b5681
enron_012803,text,9d15dcf890eead1bcb4a493fd06c0a6b2888bba64d1346936967706fe50d0373
enron_012825,text,6d55582d54008bb796682de213837986f22b20cc63107d984632b41af848d193
enron_012835,text,7454676d5c7b9a8f98325f1264ed5e8cb59394ff847a926b27e0ed49396424f8
enron_012838,text,b547d7706d5ffebe3dbe66f7bea5bc03fa905fb01dbcbbaac2da3b69b223e6d5
enron_012909,text,fd2bc3953efe967e45a4ebe1807c342d203498a62db745e0887a6929ca6ae363
enron_012940,text,9d12ad4251004aed1104a37314d48819479c51ab231b7d2ac6796eefa0e6425a
enron_012953,text,92e394141705432b19fb98c3ff3c0ea2d1a15bcfda30799f458e937dd54cd2cd
enron_013069,text,5391d108312aec26b464ee9a0cb45d50d7df93e1171f05563236413ec88c9a16
enron_013097,text,534ccedc1c17bac34dfb430453549d9a39e3c768067eec23f77b9f1076ad5e80
enron_013264,text,64e7bcdddc221bd9b2fc4c7cbfa37ac1c635cc6920f2d4cc8708a146f0dba6a9
enron_013308,text,d8b793ffddac85de413e5d3f806ee9916217ff0be7f43ea9b7cb678beb279385
enron_013380,text,d6c6ee3b6da2c0aedba776e25f8b079fca3b71c1cd03920ad13fce5ffa75d9ed
enron_013515,text,e5b3993014fc39afe5903631b043a08e4866ab84a85d18b38f5001b9c5833e03
enron_013580,text,c6cd98da7f443dbb301c7bcff3a6546d1f5479dc9c65bca29db51fadb3e2faba
enron_013613,text,6b1716f7f62ce3dbad8e2dcafa3ab609595adf78f4fc8a79c6da57da06a844de
enron_013653,text,eee977bff022ca1a9fdc69d2cb77f77ecce111b9d2edcb9eb8ee531ecfe187cd
enron_013720,text,32778e766fbea39486c396688981cadc22a0a77d5f0e38676ffa221311419d8d
enron_013751,text,c571378e39c4e0bbe150f7120fa71bd3a04d02cb52744342d53d71fb2e6bca7d
enron_013764,text,3372d948d4495c8d22128236b5a0d4a65f761db9183daf231cf90cd782e25692
enron_013766,text,db53f900946954cc2b918e7691b054065ad43fbb99fdbdab08711da7b2e27698
enron_013832,text,ed0cf3bd68ea5ef675b078948e939e1fffc038fc9e598fe24efc9f097f5c6abe
