id,type,tag_hex
enron_full_191361,text,7eb2f2bdd85b927e5ddc93db95284f42f77950e38bc6a0ba574a7de730e9c4aa
enron_full_193990,text,a694124fa6925b0e24fb7c99327dbdf6f2c95be6ab57ef5661ac64db1d4eea2d
enron_full_197612,text,df72f86d96e374cdf210847294b0346e6ef46af107f57fae9cf15ce1fac072bc
enron_full_205154,text,ff9e55f09faede70a6bd117df0ee28ab27a216e84d44f88a01d24036bb61ef2d
enron_full_219980,text,09c701404ea3b880301d0e0ae760513c74c77998b343430e1531fcec562bdc5b
enron_full_225533,text,64bf98a9fb6e0ffaadae488efb6cd7997cc554eac2e0d4f232bebe557fb8a671
enron_full_228596,text,554326529df5854fb9a04c5e178b043a72387eceff2e76d52a31b7853a1bbb4b
enron_full_234345,text,327fbb3cf0a34ed6c9c4363aa88289876ce5127dedd5024901034e56aae70c7c
enron_full_235969,text,cd664e8af33ac76205b1cf96fee0a8f93eb82f7f390146ca23f07feb6ab78b73
enron_full_244329,text,cde17793150fbbdd537613cf5165d3d047f15c1a5643e275cae4eb93d87ba39f
enron_full_249167,text,ff266c6ac71228f97b3681bf03a1dac15f1d2473ead089cf4cfabec71a2fe7c4
enron_full_256248,text,9f45fb1efd586e230c24c143b2d4da02685e1bd4f997b68713cd7b9d976cb87d
enron_full_258106,text,55d69649886422f4a45e3d1a9062d021888d3bb17a2baea1c91d5d8313b8bc1b
enron_full_259410,text,b5c700563d70c74a0fa7fec34fdf7d7c1af619d4c673681d7c19951d08d31b4d
enron_full_259826,text,1498ad97e61e5fd844c1125d586bc6edb790e0b264e2a66b78174c2db1a0295f
enron_full_264620,text,0c0c5fdb5aaafd20593e1d8d49c44fa1805efc7be2aef6b9b5f8ef9bd0eac60c
enron_full_270173,text,5ee1510dfc139d673ec9e6e8069869d714508434c1881b4592de6fcf31dbd6c8
enron_full_276316,text,3b9a6bc9bd45caf1a6bee28a44c58602396e072144f6517c2a5c96021de03951
enron_full_276664,text,b3efc5463747e03b63effe2c93a4b7ea6d814d8b5fae0a88985fae76db739a8f
enron_full_291334,text,4667fbf8505fbfbdd9e087daff595e2d5b2cdddf65454e107b6e882faa7cf96f
enron_full_294917,text,ae6a91b1b273a1a4231d2d40eb5c50dbe06768740cadbe27335f90648d2af80a
enron_full_296374,text,05ac3fb06fd8c31a8ef766d44a3f1c887c82f68dcb99997b5cf4d50324b7ceae
enron_full_297469,text,74d1f9b9de1f13985bf4c09c3cfa73bfdef11f6d21900dbfd27ee74fb3e8f6f1
enron_full_311295,text,f702a00b8ee2a6f1e2f5d13ef1610b1633ddda270f529ff6eec2507734bd17c3
enron_full_312256,text,0da0043c338ef54e3015d0fc711dcc1d0fcd78e11f41c90db24b5c176edb45e6
enron_full_314206,text,6bc85f3c9a08b36ebe54369f825a1dfffefdf9a3157e8f82b9d2a3f1ed814655
enron_full_321374,text,a908cf2a45afbdf3d77e05fbb2bcb0b0f59aabe0d7ddc13d2130bf0cc12f72a3
enron_full_321667,text,f08bc1a100d9c922d4cfd6f4a0701a239a1d2eb975e6f76547c3b7e7f4c3881a
enron_full_339439,text,752704217bdb8e2b8d32513b753bb3e2a5d78b3fe24544437f58f1501d469a85
enron_full_344327,text,1b88ccabb62c3b25f1ebd51589c60e138f4d213a097929e2a3438c85e377f32c
enron_full_356679,text,b90677800aa3d439130b1b1c3f5aca5f913076d49f201a0a8c2555ae6c3b23f2
enron_full_378588,text,e46a9bfab7d0f2421856439e641cab71d4aa50b75b8eb51043dc804ca437cfb7
enron_full_382866,text,387cfef86abc869cdefd7e5e7bf892daff75d41d0e08eb37a3c33f89dc5dfe5c
enron_full_386568,text,a9b76d25d94bde7acee789c0dd82663f53a2bd807ebebe8333cb2a9390269fcb
enron_full_390022,text,53f14fb57e0d5f6eee0e6b9bde3b66bb15f6396da2eed5d4956d3f45eb5a61df
enron_full_391907,text,8b6c14eaca9ebe88c92abd6c6baa01e387e01aa094f7d324803fc3a10cdd23e2
enron_full_391931,text,faba69efc9b8b8a5b63eca584b7560bdf9de62cec3f5b527fe8ed6b6da52c512
enron_full_393813,text,35e3d9575f620368d9f72f580e12b24e1acea70398e76f664c53fcbed6e6ce29
enron_full_401388,text,e75c869803550740933ab03f9564e324ab54dce0b46a3fccb759ef8891e2151a
enron_full_401839,text,53ba7ff5f52e0320169183b4a6afffe1dc14b25ebe615fe9f71f59b7bdd97d5b
enron_full_411532,text,37a74a72bd57b4b8f0cb795d9d9ff78d97187d1c88c8ba63d1d9ccc89e9f59aa
enron_full_419882,text,a635776d166157f53aedee529e155f36c84b2bb8f66cd1f5cdb520b9fa9a3b56
enron_full_424099,text,61e49f32de8a80868f951044a348b4d96a9295ef90d9c1470126aebf9ef97e91
enron_full_426658,text,8cf1f8d75cb34a29c12e1bf65c9a97edf7ff1865475f0b6e388f2a9b96e70e88
enron_full_431884,text,eafd6d549dc1f4b1a3936222e44af7025439e0e1f91538f808a1010825e094bb
enron_full_439264,text,ac0cd629ff9cf22ed32f7231368961d7c0ed1c92cbad7216e7ae701cb33caabe
enron_full_444511,text,d95dccd72ac1cd47db05191bb714a6ed7aa36c6820271e5ae0bbc2f5a65b5b75
enron_full_444753,text,a6e8d87f5b5bfc85086d2aaf874469914ec95d0791d1a39eb524f4949d194b6d
enron_full_457159,text,03abc31038368474e9d401d12cd8fcd6a7a25c41ff072828a7a108309a2422f3
enron_full_459028,text,2b4b6b1af474e65f7635bed3a843b510606a454ea1c0b4ff3fc94778763e559d
enron_full_479207,text,58160640c68f5ca11b3c9776c8c7c8a030eef38e825dc81ad90ccc832ffcabd3
enron_full_495833,text,f58019f235b6b469ba887ec5f9c3d79473524f6ad542d789bfb80065110cb688
enron_full_511669,text,02aa75e875827c05eafd649bf13b2cc890db4e455032d8bd698515095bd0ec87
enron_full_516251,text,a7b7ded7fe502bedfeeedfbbe93daf6eb6657fff4be0f6ed6efaf7bd65f9ddb7
