id,type,tag_hex
enron_full_012156,text,3557f62a308feae9b9527d67dfb0b74cd9ec818b2c7ff6fbeb955f6f0d5f8a20
enron_full_012651,text,bf32c81998afcc2faf2af1f71e33fc4ff64ee1608c1d51e9b9e579d90183843d
enron_full_013576,text,364e4acb4dca50321c1de0fba9fc2d7ed64a212a1bb595d8afe55f9dcae97a8d
enron_full_013941,text,3d48e8e7b8b4e7169010bd5fbb1fb9c248a56fd89ceeea3d72c5d145b99ce23a
enron_full_014539,text,c62e3e7a74d65efddf60a5798c5afb9b96ecbea5bc1e3ce29f9f7d1ccbf9e668
enron_full_014678,text,af3fe6f62ef60167197a78494972e3bc5ba3293ebee601d1c2ede3bbd36a6769
enron_full_015568,text,5a6664b1fed7571ec76bace3cb05f456dea600b3e32f8affa611bc4ff17dbdf5
enron_full_015698,text,e8fc26e2718e568d77df196fa74d6b097a14f76d1bf8567943d5b205cea3db04
enron_full_016017,text,00a33ae146fc0e18e3decb89eb21b3d9e5a8ccf6eefa2a2cdfadafbab636f148
enron_full_017189,text,1b64879c9d0b961ef7b62f770f2bec1b480c812df536f41ac66c107e19ca9d33
enron_full_018163,text,2730c95bb642f21841c02514ad75872843a975cc42f085ca191589d2e54e910c
enron_full_018755,text,5d3aabbcd29820307ee37d7accabb3dafd474479730371949323e0c6979569a5
enron_full_019153,text,a2b92c1c78324d5140bc1ad7a0113428241c9cdfaccf42c8dca64311a1c5b878
enron_full_019201,text,564e60fe556f7914ca0e79b50ebfd71d0b8fbb01bcc47319dfe052bdff62412d
enron_full_019604,text,06fecf2aa95ec4175ac828e2760efd1691a51be12eb6523d90fa0feb13267f47
enron_full_019949,text,7370ea85840bb9574528ffd3d89d12edbaa6359abd9afd9ad14aa127447b468e
enron_full_020401,text,f6a6f049da80a0b2cdd1d3e0e4447cfe10620c1db89eb5f9f2038a815c5cbc98
enron_full_020951,text,34275d6d96031c55518e075634b558b108b5da7a8d95c55a89fb3f2988c3bb67
enron_full_021195,text,cef7271000e0486fbd97a3fa7767bb4dd5b0f96eb143c27fc24ab6bc6e1a3fcd
enron_full_021224,text,9b72f90894e174cd2b51867696b0552e4afc2aba99e5fdaf9df11dabf2e27238
enron_full_021900,text,7d3ba93e8a444a4887870224cdfb0cc330106a221542c52a64135cc5faa860aa
enron_full_022531,text,367f71e30fea658da8df923cb3c8b8c370993b9062d6edc7b8b05b98efe142be
enron_full_022683,text,77d4d4d926b3a48293afcb0bb1c939da6f85056421414264ab00c5ede3cbfa2d
enron_full_022865,text,a84faac9db9399db2a111babcec18df0408f6b37b4d8dcc669f5e94a4e2d5512
enron_full_022972,text,301ab25a3f60aae89b44f656ae446c88703b40dcb8b557a59b55396411969b73
enron_full_024952,text,ada3d7fffe7ffdefb5f7b7e1dd9ecffbdfbefee64f7d7dfffbdb9c3feb4f1dff
enron_full_025050,text,b334cb19e5e4df66533cdeb6beb0f3804317dd0143433f9cf9bcb103c7858efa
enron_full_026603,text,ecc61b154f39452c3d695a7ddd62502e85f81088787e6edcbee18668a46a8ef5
enron_full_026721,text,29ddebece16257c079a4777eb2faa773acc610bfdfbc8ecdf037349ad3690aed
enron_full_027643,text,c09680257bd293a486c34ee23aa362674a49f05c99c51ae9aca79801edaf0b5e
enron_full_027693,text,ae73eec95765bd3f12cf6118cf7bccb4ef4459b4c3b09f39886c6ab2b1cafb5f
enron_full_027925,text,73fe6b9b73654fa0836fbfb8c1d0d1a47f38c7a94722acbc6a2fb91daceac2b3
enron_full_028250,text,3b76382cb66058cd2d4d06d09493372d387cae3baba5c5a3bcf31cd7c0237be0
enron_full_028591,text,89f60ae1fdf8f0935bf9e2d25c707d48dfbc18807ab03aaf8f784aa42e65fc62
enron_full_028607,text,320880004f6e34abee1dec5268f78905acefc6b89d442309763fede33f8cceeb
enron_full_029506,text,f6ba84892ba220527bc9f1663a32540bd8e59c9b6ef47b5067f789658758bcfe
enron_full_030144,text,ea0f77f7ded70f55b37b732bfa5b5a6ffe77a3f82ffe3ff5fdba795492b25ffc
enron_full_031433,text,2496217572656bb302fe72557e43fdea9fbd1c0cd3c2b207b539e523fd96fa0d
enron_full_031542,text,56dcbbe65a4ef5d509e704828eb9b0bdb4341b07a521244301fba1aaf86747ae
enron_full_031612,text,dd132e2c0ce3f6edcaaec4fa37ffb11a6c47118bdc79763dd0bd35a5f074c137
enron_full_031680,text,d1e457112c8430cdb3184e139791ffa13eef23bf187ed5610df52d5372ea135c
enron_full_032079,text,8cd1a7aeed083281a00378265908a1ec1f65bacc97c2fce44b1a842dc0f1aa53
enron_full_032704,text,0977995d5de9ac6c832fb3f1ce91f3c24c1a2255af1e8e6b98a6e73983d23f6d
enron_full_033187,text,60f62ca49a1dce4e247e71a9b989ecbbf87a55f6019afb70671dc7f9fd4581c1
enron_full_033628,text,25037cbf9a1a8ffda6f9b515ccc135330665dfa119dd3febb6e82ce5db687505
enron_full_034178,text,d2661215432f91cfcc6832dcba1610fa97d29b784d2f9b07e9bff15c0df559a1
enron_full_034530,text,f5b1ecc1ee9dc91ff1d01ffdcf3b5fa0633dfed95a56cf9b1dd33f60832d91bf
enron_full_035481,text,83e99b33e663299aac0ba81c9ac683d0c0f1d1c81c6716c3a8cc5a7dca7d8b65
enron_full_035578,text,7beed7be69e5f94e938d30af4f58f672e237cf18c683f41d6c7b21f5d4d9d467
enron_full_035695,text,0c1291328ddad0c4fd4d5e4dedcdcdd1f6f8fbfcb452aad3c926f9d5aab139f9
enron_full_035726,text,28b23a2b94ab732af1a71da63759e7718486632565763985ea90791d843d1109
enron_full_035827,text,6d02a7f959cb0f7ae1f85600fa36e61ab2504988e8f0af66088ce8e3c4917dd1
enron_full_035969,text,0bf11518adad898668d94077a530975271c1e9fc31cc0e5dd84e2e4d3fbe9d90
enron_full_035998,text,e6975c5588d92afeea240166996c2492a6677272a4ff7eeab640d845859001c5
enron_full_038008,text,c341faf4f63354fcda1753b0e15aaba2d24c61116cabbe58e7e0f91efa1bbbf7
enron_full_040212,text,a8b0eeb42fafb95d7b3ed819a2aa18507ca31f41828bd054a9b86fcf5e22a073
enron_full_040615,text,32f0c3cd592746853d683032bbfe695f7a3789d0aea83e26be65f04ed3e5951a
enron_full_041235,text,a10c0be0925f4c9a27fc38164e163928942c80dd9ca5885465cf5d20c3e09536
enron_full_042132,text,8c7e7de1b2b94fe04e6dd39da0465b61dc23e971039c001d452e9d25d013ea71
enron_full_045885,text,92e6d4ed5133aee7abf06738ba8d218e80d58b9eecf03a40947925ef76c17719
enron_full_046009,text,d3bf18b7990de2f4c688ec568ec12d29e46e095ce94eaa9abe29f1db4cec3b25
enron_full_046306,text,c31d2e621fc5b3cd8c90fb9cc8005fdd4a045c031cad7b543c57b9d68dd73757
enron_full_046840,text,67cf7f690b0cdc231296df67306cb6761d1be74a5dee35c7fd3e8ff55f8eb747
enron_full_047084,text,79c34ff803e8e08a729bc94bc305e847d0567125ec7b122d7dff4952cc2853ce
enron_full_047376,text,3a63b81054c447cd229fb43b149544d8ca7c13f11a5fa57a403ba8f746e0c414
enron_full_047738,text,0bd35b733ce1cf9aafe9946ba9d7e7dedcef69876bb975d70d4975f8e0d897cf
enron_full_047772,text,687804edc8ae18f67cbd26015aa6ff2c12d68447e9e2360c5e88cbc5ef7d5429
enron_full_048185,text,e566a60d9be75a5f3ecca849d3b2a43b2efc511b41d9bbf1315c3df010b5195a
enron_full_048713,text,c5873e066f29f77e0fd6b9b9c5e8affe3d641aaf9bdf5a4ca466929bf9357b09
enron_full_049016,text,ffdece70d1dbdb0f7b2d027a49a8f570b7fbad45542cbb0ab664f5e59fdffe75
enron_full_049875,text,448044d8fef7b68bbf6c95c2b061f401f53a5b5a253f874a6593ade411577b94
enron_full_050163,text,0ebc29a1dcb9bab6c717d257dab0e4e2e53dc3c06e661952288a7691524ee214
enron_full_050258,text,0c1598b8f8365d4c0ecfa417a5a72e6f476caf89536bd7a559bfdd2630955646
enron_full_050705,text,f0ae902aba0bf10ee8b85738b5daa10b70630b41057efb4d478e73eb7c54fb64
enron_full_050719,text,6536b998bb3b378abcb4fb56b390cb905469dd42516f3dc10b5433689955fc1d
enron_full_051118,text,2f656f0067d66b8efb58d89f4afd23ece172842c829bfc110857b4df63ea7473
enron_full_051633,text,95cbbf9bd7a499d0fcf102dc35ef1f2d53ac7e2ea28bbe9937724312f856ae7a
enron_full_052109,text,880297b3f869cc731ecbb467c0772f979e0ef369bf60bbd9524badbb663a4e7b
enron_full_052243,text,f3dcd431c23bacb4a36155d1ed445b5dac15e263acb82f61a806c82f596fc2d7
enron_full_052699,text,8ba2ffba738591443275a4d77d8bad63a8f179641e3d72f1b150fab1ad8f1a61
enron_full_052941,text,0c0ce51a5b8c2eca8ef0cc6c0e1ceca1fa9e1e9d0d6cdd64f409667ce2112e42
enron_full_053517,text,12823b1ce8f7a8e88a986907ed69a2c9f583cf8484188a89f751c9ca15ed7e51
enron_full_053522,text,d634629dcc051d40207c5a477226f3ff3614d0c1b55759c69df749303b40c847
enron_full_054174,text,fb369951364bbb809e5626cf25f793cf4644ccbac0c94a5a1df215e1b2d5119e
enron_full_055270,text,5ca225970b0a96fbb52e7d1821e90246e5fa90113fe95de5fac8a943f4794eed
enron_full_055462,text,4bd11c91eb90640f73fbcb78c69bcbd4ca37889a3255ab564cd3410eb0bfaf68
enron_full_056138,text,681792fe8118da77dabbe2ef740cfdefc0036285a9d4a53299096b5bf09fb2e9
enron_full_056670,text,8b8406fb642e90eeb24d2ce539f3cc34fb6a6755c0adaf84a6882e435d71d3bd
enron_full_056953,text,0b662f723e0fdbe5e59c8b7a9bed4dab3c071779ee9c07887fc562039daee236
enron_full_057268,text,95546ab7111f18d3fcb840f1b53a5d090b3d918d7e1c6ca0ff73b2721d4fc5bf
enron_full_057321,text,efe2d65dc7b530a73d46ef9ff4ffab9edb35dcc871e7dfdafdf7f62abfec4042
enron_full_057826,text,833533d932f7b234d9e7bffa90e675e795df7da5af9ef5d7cdffbdee373481ae
enron_full_058046,text,e29d6b41b1bffca5f97ff2b7da9d48f69f460e0e211580d5a782cfbc91a247c7
enron_full_058254,text,101d1db076493d4f70044a921e1142effd851aa962ba2afe7f7236c52b462613
enron_full_058415,text,83b928a0ea0819644454b8bcfd3927c714568b19c39bff6943b614fce442639b
enron_full_059797,text,af9ec2397715d3d12b9e9bf31398933de2136fc67bd247db66bd604cc27c4b95
enron_full_060370,text,50438cc9d984f65f78797646a901c140d08f9ca0644dacb0ab5dd4bd2cdbbe39
enron_full_060846,text,22121cbe1618afa444b7d231bb00f7a9fce618aa8bee394f936d6b23b82838df
enron_full_062151,text,13e20f33a123012854c761ba2f378e47c8383e0809a7c3b5d099deff7de9c784
enron_full_062439,text,030d9237a892e8363447c9dd453bc2be8651e0e7ed50fc9143426a3b677bcb22
enron_full_063833,text,472e85c48fe2cb507b41877d0bb9e1171e9ae3baa4d9d872e77a6b293dd72ee7
enron_full_063839,text,e360f2547821bee495df25dbdaa50a3a735c7a3acaf6f9cdec9a5721549073f3
enron_full_064172,text,760e80eea607a6afe603caae3852891d49f8a3a4f922771ae08d1cba7d19aa71
enron_full_064231,text,2436ff1a0cfa4c5b37301a05996af0604eaa848da1431b00f0bbc38f9df9224c
enron_full_064607,text,b736a0cb7f6589b6b721e17a39f851d16575a15fd9ad925a5b86d2f508e306a7
enron_full_065332,text,5822fda8502b8bc98e5236b66cfc55e275805e4de2e16b5b629fa01b093c527b
enron_full_065814,text,ac64b28325c18c08bfecddfe852222181fb670587057743d227e6788e6310716
enron_full_066742,text,2e6efb75979cbeb0de2dca3124b87dcbd463d5c2e18c3a2388ea06c4dcadce07
enron_full_067365,text,5998d433613c8da6fc8248faf362f11c951e12ac3b686a34c2592c735e6cb15c
enron_full_067727,text,30317ff3fa8ae0124eae2b703da3f7dbbba18924200bfb6140a6380c717420e9
enron_full_067752,text,bf61d5f244b84e14ae6ef54a49240c5ea4e0d733e5d9faf17d0799c201e573d3
enron_full_068258,text,22bba6231ebc61f02ee75728dd697ccaf71be29c8be1ec831c3d545e52c39242
enron_full_068541,text,5eb8a33d50e62944d334ab8aff0bdcce2c505f3d8bf9ca94b46d0c7263bfd012
enron_full_068714,text,28abe7d14dabe08bdecff1b6a5ebd37f48add603d4c7ef2f389bdf2833f26f2e
enron_full_068948,text,ac16997abb5bc68c28122798ffc4a9fc7d609fd642afff7d07de76a8fd05ec55
enron_full_069168,text,c72ba484ca3eb97acc532e287d10899c7ffead2291bbb2443bf6c3c699cf82dd
enron_full_069488,text,87d63e8c1c8972fbe8fde9661819c1ae54cbde49b26c0ab7d62e74644ef3a5f0
enron_full_070382,text,ac503d9414afa170d9d420d43b5e9dba6dc3fea3b3a5676a7aad74c6b7dc235c
enron_full_071706,text,be85e99772219a1eef2922f1b9dad69d77f2899df64e8a87faecc0ed043ad183
enron_full_071944,text,ec75c53107de512066b473f394ac128c888a4ecb6fc7af1ad93e41f482ea94f8
enron_full_072801,text,14aad2007901c49b435d183012c5cdb5038a27beab96474ecb396b4fa0531551
enron_full_073237,text,396358f10e4959ddfcd2ca7e761961d4b483a10276f34ca7a17b8eadb1f2aa09
enron_full_075726,text,026ae53106fd3070960f4801601366de6f9df3b7bac582d94d046e2f3af5f260
enron_full_076089,text,3e34d5faed170707ff22576b2248739fb68c731ebc1105d506976666a04a0e02
enron_full_078045,text,72c796dedf4ad6be230312dab584a47c8b92f7206456fc2f07afc6425431e294
enron_full_078949,text,692231a9f5e106f4a31deecf47f82693c124f0da44e5b654fb8202956d21a459
enron_full_080332,text,5213039b0ed5e2a21bc9002c3aaea1f4ac87e432fe118668168d4ebb94aed8fc
enron_full_080731,text,68e258d06a4856ceeabdec373db3c544aa1cb5e03f1766f2583b0a1d6b7aa457
enron_full_081565,text,6f7b33fba15aa50cc1ff185daa1a08a13778a1163bbfe99ddecf489f513f45f2
enron_full_081601,text,45af1e1609ea4611223ade150829eea3431230ad7f705c2c37d1fff9314b3fe3
enron_full_081707,text,6f018d6a6eee5b1dcb0719c7adf97f9e6f351ef5bd0fec60cefedb5e547e9d7f
enron_full_082681,text,0cd3c2dd2a066bc4862e9f8f9c782c9812304571b36eb23cada3e1fca5bea209
enron_full_085442,text,7bd43d35d9b87bdc4b239e711fe1c5e677038db67c5b8f9ebd5a4cc036c35084
enron_full_085751,text,e273e8400781a44dd6340ac3d7f767b65abd6b3a605cf0971b7e1cef9bee62d1
enron_full_086327,text,e6a79168902c9f994c6a6842e7042f95c61bf24603a9c40958e8ce1bbf598044
enron_full_087697,text,c73ebcd817d7fd59eaed6773f3722c491183de67d87ad7f4252dbc4fdef0ec8b
enron_full_088138,text,f27fb81dd48686e96bfc9ec731b185774427bfa5d52f3f61c76240e7ec503b61
enron_full_088307,text,46322d46d117c05045e9334554db1d03afc6ade54c9a4136a97cc8093f9f468c
enron_full_088336,text,aaee62adc7ee966d7d374eeacde5b75590c3df299120da5ab472eca2751ab7f8
enron_full_089344,text,38bd379d827c876bdfcafc13394ef10531c4daf7a7dc7f92be840b84e8cc08e0
enron_full_089451,text,3769baa27a4c8885bab5a00619922ecd4031eba2ea52bd701978f538acb7624f
enron_full_090248,text,396a4063e7a1e50754d5801a52c1575f61ecf078da38ed95efb8ee3ef770c476
enron_full_091044,text,c9adbe548c6557c9a13d60fe1aa7c58f4589bdcdb637bac9872b03ecc628a6f1
enron_full_091307,text,db72f90894e174cd2b51867697b0552e4afc2aba99e5fdaf9df11da3f2e07238
enron_full_092251,text,b0e1a3c29785521384b2165920ca971ab30f409b94cc09f739d1108f8f7cb9af
enron_full_092316,text,a0ea60f8ef72181bb3fe61765a958a513fd90d72f8145367e80051a9a8cda8a9
enron_full_092765,text,fb28af19a8e60937e94912dbd053820eaa10b3dab3d988f5027525c340758c5c
enron_full_093576,text,6724c9d3ad6470435eadbf883645ecfe64dc0df78a82711ccf993da4f43ed655
enron_full_094577,text,4fc5fc9f57d9d1557b7faebe445edc72d6fb5990ee7667ec39f66bb6fffd51ff
enron_full_094590,text,70e3290be8c8a4bea2e432431fbc2783f0f52a116ec59cc253f6c9a53d5d8cdf
enron_full_094757,text,6cb51af69563bcfa1c484096b7387453630910b39537a45e4efd06be43515eb4
enron_full_095403,text,4b2ff5be8cedeefbe23497eb514a49c62388f3e943c99ce7d630f88d21cc3a08
enron_full_096327,text,34832d5fe4bfacb6faf32a170eb1da6e759f6d9dfb3d939bd54d9de332ebff7d
enron_full_096329,text,f15d6ae5e5f88e6afdacbaeaf3411e605d62dc076d1fa7e97d30df9892f32fb6
enron_full_098210,text,60ae10f568ae7b09850c37021c313f8249e3767c953c33f6a476b24005b2837d
enron_full_098535,text,38d3f0b62acb4c4e6ca7c437b0614210ba68ff2d6f717edbee637570d4642ef9
enron_full_098599,text,84983d4baf01b840d8efcfcc435d787f29cd59c43a8deceff3373ba2e40570df
enron_full_098973,text,717793fa44cb49044eaddf39d619a497de75bb7b7638088f64e8b21b1571c082
enron_full_099013,text,b2fd03704968ee8f9689cd8dd8e638f980bd91ac3ecfe221fc995a2aea833e8c
enron_full_099531,text,cf99bc0068ca72e04afde373a5a01d0ea66cba42738739ae5e7517b7eefa7fc1
enron_full_100323,text,db33f90894e174cd2b51847694b0552e4afc2afa9965fd2f9df11da3f2e27218
enron_full_100466,text,2b4b6d1a59be678fe9d7639194c80eba94bb3726c45719551a3c9d05e7e939c9
enron_full_101174,text,61fd1261774d4d763559a0ba39a83f73e5d9a49a575368b52f6963f4b7b14d89
enron_full_101274,text,5b1c7f41fa06e861be9aece87ecfd7bbcef7eae750273569e8745957df64c218
enron_full_102532,text,dbe5f55305c1dccd6a600724f3807f8048cf62a8dff6f8337de14de3f294525e
enron_full_102695,text,8541a6496bbe3ce0cff8272baa24ee6e59553aacb5f285093e1534ee3cf2bc6f
enron_full_102774,text,41ab41f71b933364c20ee6ef1ad3aed7e5656cd79af06d8ef65de7fe4df856de
enron_full_103426,text,8f22dfe4bc7551338a9952bcd5fca2db15ccb28c56dd0a4cfe7a5b196d0aa2b0
enron_full_103581,text,df2c065d36eb977bceed16422a2e6e1d1dba2649cc404053ac23a93a32e8315e
enron_full_104396,text,06a35017b877087747caed8afb20c28e4d92f97099d7ba1499b0153c5551e119
enron_full_104402,text,2c71ef5c0448f06b759e99a9ddf65ce572325e95d3341b9da09b0aee5600ad85
enron_full_104423,text,e2c8883aba32fc434e824c51e7a7485368cdcab9cab8e4cd62487be4dca30882
enron_full_104598,text,3b0af5020f85ebfab7b725606bd8bd219a5f6cf063b70223754c03c2e7608e5e
enron_full_105565,text,88818fb358fcd7f6ab140e950005ff2c12e988bea2842f97bb96a50e8ffab88c
enron_full_105930,text,56909e56e0d04f85456a00244daf97586554cecdf7656fcf22cfe70f6831d52f
enron_full_106126,text,052f4b3125a7a1645abe12d7aca0587157dd3b85f0afa4c30d011dbcc2faefa2
enron_full_106135,text,f75e803f61eaaac0d6c9830411627512350d30911419cffb5de4cdab7c7882df
enron_full_108529,text,f98c9c29f5dfb913e76bdb5b1b88765f28a36eebdfcd843c5138fddc52027176
enron_full_108654,text,ef8378311e013816b5dad413b4ab9d9df379df0ed783fcf74a89d46d611f58a2
enron_full_108933,text,1d832f44a9ca32edebf5669b84243c0f4af8aa925c35650a46f7b6fe21eafcc0
enron_full_108996,text,4085fdfb26bdd50809252a93382d05fec9a838ff925cc81e98f24608075e55e9
enron_full_109605,text,a050b111e551d39bcfdf2fca358d4f8270a7e2dfc686eafa3f032374aa775372
enron_full_110370,text,cb8582ec82f28cbdceb9fc8e3fc05d6f6fd27fe16612be4e916711cb42be0e5f
enron_full_111197,text,bee97770808859e89d70412c6bc259ff4a592ee2349e72138a433fdced4eed0d
enron_full_111665,text,0bfef8bf1d451fcc53ba2a46362bcd1ab37a72efe23163671c7749c571f9f101
enron_full_111904,text,e4a6a52ff9d4d78775f86052b27adbe54f36660ab5513d12b9e02a08279379d7
enron_full_112694,text,24155b480df9cdad8cf287b43d4e85b818fc49bea8a1754f70dea37c7c1a2469
enron_full_113971,text,31be1a310703fa867404571e16831dc3dd3702cac30490368f4970c9e11a5f5c
enron_full_114650,text,a83ca406cc0d163a42c38d79798953f9b3cd2d8f24c05c666f91126d89563673
enron_full_115626,text,bce30f9da2a17d61392a9f0c57a8c565198b17f1e0e4a593c262bd1ef0064deb
enron_full_116065,text,df86f56c899cf6c12ac687949f7701bd75d8a593cd4044e24416e4f180094149
enron_full_116692,text,cd8e83e9c5b027c56dd04732bb518f7686c1add0c1c45a34111907e38451a1bd
enron_full_117087,text,cf7ba6df6c16bdc5a1e29700592d4347c43615dab176608342a4cddd2c1f205a
enron_full_117441,text,91c60c6968753885afb8c9757de08f5ef99926549c038be04f366f2b7c5dc29a
enron_full_117988,text,dca687f8813979876dfcd7819a258f26c09b8d9f8dc42a740037a5e3849121dd
enron_full_118247,text,deae9df810382f876fd04343d045872606de2d80d41462050dc6ade3019be19c
enron_full_118573,text,c68e238b38b6e2881fd467e5f2630f1c3c132fd68ce4422626b8251d8e3a5fc9
enron_full_119068,text,d68bd7a8203e67c86dbc43d4ad19cb3a08c0ad9ac484aa011e334de1bd1969dd
enron_full_119674,text,732c6eea02f9fdded750e8cdcb4d83f4fc0548c6b89ec9dbdc112fd85d48943e
enron_full_119896,text,8ef974d0ade3a4c1aad6a5d25f9fa3d07db7ff24d41f0ec759af41af140d2e19
enron_full_120534,text,c92c593def306c329e3e53b432d4f57d46cfadd9c0d2bb4496c381d645902558
enron_full_120641,text,3be4267a45093412897b33346646e4ed2db8ef15f86afb649ec22cc3def24150
enron_full_120822,text,f31118a31c8848c6b16a489a3160e839b0117c5c905af7e41d581d0d330c5d17
enron_full_121175,text,c087950cd54847dfcf16c50c79f4800f5ee860b4dc76c465a7803537d4ce2392
enron_full_122290,text,09f0bfb101a8bf5c94bcae6f6a6b7bf12301c54f94f434053692227895da4d5f
enron_full_122402,text,3cfbdf6c7ec9abab21d57f4f4f39c5fcf6e1b722e963e08b8e83281d14f1173b
enron_full_123831,text,84d580205d7c58bf94773f903223534d0c3c706dc1460ea2bcbdfc1ae81dfc21
enron_full_124264,text,2702654019eef9ffd7fb6494dd16bbd6dcb3ab6aab00a5834efafbff7a872f20
enron_full_124451,text,4c4adb0b629acbb6fcd3b83fe2e10c6cbb95a92e5df180634a287f81c249b47b
enron_full_126518,text,28276e42a8b70ff43875abe00f64d43d14b46e208742666ef75119972156d989
enron_full_128013,text,222689e8b2dfffcc3c554910b1e82c837d2bdf80031fbf5d465ef3e8f905de65
enron_full_128290,text,7dfdfc80598c65961f8ed2cadf71fd3cf57b0b528752d2df13153bc358493745
enron_full_128461,text,39a5b900d773f9bd6bee21ed3facc1c30dbd33fb55ddc16541e8637e256c9ab5
enron_full_129750,text,e3b24651df8bc8875a4836277c44789a6ed55a19d35d1b2b6c5cb4dd15abca5c
enron_full_129922,text,9a379252bbbebb9c8038764862bbca351a8c769e77b1adbbc354a8c0087b91e3
enron_full_129965,text,f12131139ca367cd875b9486b0c51eb0a90661650e20bbc013b2cc8c3dba42a3
enron_full_130406,text,c37ab61b17363920d9e6e2d322b40b3e73316bda96d645959158da3a7d0e6a20
enron_full_130557,text,fbfc9fcf733e38e15beb40a43def0fd9eb998ffdd6d84df47a7e95fa47fdf4ff
enron_full_130818,text,e9c3c39e610e41671d5e487ceb43f2abe9da53063d64fd38ca9c759290555e27
enron_full_131990,text,bd1cad5e5114f2db130d71fb1c7490197785f5a3230b7e8ad4f9ffeeb8f5367b
enron_full_132971,text,fc2bc66a1e62f3d5b66fbae3b5bb2f89fb69eccf7aabbdf0392d6dc463e3f8f3
enron_full_133588,text,89f6e94890ed74e52b51c27694b1192c4bbc69ba93e5e88d9d713eead2e66270
enron_full_133819,text,3d43c05c5f4a6b8ff9ee8776dcdab7e3639ab04fccfd465ec9b41eb79d7b5583
enron_full_134727,text,46a2ddd2b056948a7cd177e131e8b92e167649b80a3fb9aa41ebd29b34dd0a54
enron_full_136330,text,52e18a8d74f5284660c9ce8f53e087660439798d62476a958280d3c6c8b3c18c
enron_full_137531,text,5d485cc9af148ced4acd7a9180e509791b443c5f593534866f96721c9b4c1e9a
enron_full_137711,text,c0bd75b74a386a5579e3f893acd69322fa6545ec1f8a4895dcfa6c3f12655ea3
enron_full_139013,text,3ceb715ef8f310b0377050a68f3ddd244b673a47fdd80d6ff8064e16b352e23b
enron_full_139188,text,5ca04bfa0fb4eb9f023a0a535a452259fda13b34b2dc87373a096111421970f2
enron_full_139197,text,7d83671606d722375bfb9f4dbe3d21feb6d99bbc734565d7ee9bcf63ddf21354
enron_full_139486,text,0e25d6a43808cbbd62def3bea0f1b821062fc83806f468abddc9eacb8d343b3b
enron_full_140225,text,5303217230e71f947d6f551fafccb70f8b251a93b28079e3c079db079bf499e6
enron_full_140420,text,2ca1c8b0ebf442ba6af0f14a9769d7544291751c1920426d0298f195335f70f9
enron_full_140552,text,aae34f2423d903a103d08dd0a89049f145ffb464a2d2fd0ece2abe97066071e4
enron_full_140885,text,17fd0a5fabaf702f7bd4da4da6e29ce1acc9435487fc75c66ecc5d856de5c540
enron_full_141161,text,75efb39d696bbb7edfdbbf3ffa9f7dfb7a76e46fdfb30ef5aff3e3f3fff9fffd
